"","x"
"2164",0.0863870230995781
"2165",-0.043628075368918
"2166",-0.0139680798151579
"2167",0.0713078498713322
"2168",0.0240389002426788
"2169",0.0519935430009449
"2170",0.0462946905871227
"2171",0.0632044556402688
"2172",0.0117950165006225
"2173",0.000876676081747635
"2174",0.0495348008933448
"2175",0.047733209234096
"2176",-0.0917233557877176
"2177",-0.0241696272764285
"2178",-0.120476113673008
"2179",0.00444259151538234
"2180",-0.0714543656305662
"2181",0.0508570838430195
"2182",0.0487916633035343
"2183",-0.0499140990573114
"2184",-0.0259452595309725
"2185",-0.0154762935231271
"2186",-0.0738301047434359
"2187",-0.00938777788128726
"2188",0.0175911244929539
"2189",0.118528337176354
"2190",0.0182818001204724
"2191",-0.0513228830732785
"2192",0.0612745674823865
"2193",-0.142534103131169
"2194",0.0822532334953667
"2195",0.0262079017370874
"2196",-0.0259848510206377
"2197",-0.0462914059681015
"2198",0.0269138027394779
"2199",0.0400304981303582
"2200",0.0424395213855275
"2201",0.0414674878944522
"2202",-0.0644910795721255
"2203",0.0229068962518821
"2204",0.0697547686784518
"2205",0.000871351236127076
"2206",0.108305624193981
"2207",0.0293760110053036
"2208",-0.0305500943137448
"2209",-0.00873577870926891
"2210",0.0196240791352069
"2211",-0.0330575811708921
"2212",-0.0216512250470882
"2213",-0.0230012184985443
"2214",0.0077312959328698
"2215",-0.116171151029933
"2216",0.0393593405335069
"2217",-0.140864978390119
"2218",-0.0286736991998472
"2219",0.0808209208822448
"2220",0.13643590281804
"2221",0.0362490144569747
"2222",0.118785115593959
"2223",0.0183145117305248
"2224",-0.0383474195102771
"2225",-0.102397235290408
"2226",-0.0143274779892212
"2227",-0.112485993984323
"2228",0.0569692731615737
"2229",0.0298932531255008
"2230",0.00353337025139949
"2231",-0.123238134201318
"2232",0.0111882634056755
"2233",-0.0126988404328005
"2234",0.0367694579661309
"2235",0.00690142982381188
"2236",-0.00503967656055261
"2237",-0.0609503914289922
"2238",-0.00546669712338719
"2239",0.0299757640026949
"2240",-0.0164839155030876
"2241",-0.0125902159028711
"2242",-0.0242171989212387
"2243",0.0407644047750346
"2244",-0.0867564154152157
"2245",-0.0086676246559666
"2246",-0.0687199401706139
"2247",-0.0553744110944245
"2248",0.0212082591403574
"2249",0.0432726931129814
"2250",-0.0313766727050643
"2251",0.0889969155903574
"2252",0.0709407189418301
"2253",0.0473122493071328
"2254",-0.0642750560226583
"2255",-0.0272490102152928
"2256",-0.126182484869875
"2257",0.0309357404101197
"2258",0.0194653968398158
"2259",0.00776607159787158
"2260",-0.00253757173881589
"2261",0.0121298993532574
"2262",0.0128133083143516
"2263",0.0629784281522411
"2264",-0.0297391547922226
"2265",-0.00655092338176117
"2266",-0.0267390824771941
"2267",0.101481375538865
"2268",-0.0261812583663883
"2269",-0.00846650979066398
"2270",-0.0599861867435588
"2271",0.0749231009765785
"2272",0.00906355263796959
"2273",0.0118150125901895
"2274",0.0759890651944313
"2275",0.0166234431627185
"2276",-0.00442302925492311
"2277",0.115710468864297
"2278",0.00995396931446654
"2279",-0.0094791193556546
"2280",-0.161592744808677
"2281",-0.0326755530541742
"2282",0.018467856524963
"2283",0.0122107256884779
"2284",-0.0500689663577826
"2285",-0.111468182113571
"2286",0.0580131210372607
"2287",0.0111881441865572
"2288",0.00160084020548691
"2289",-0.0445469474860369
"2290",0.133289107693538
"2291",-0.0177392702928085
"2292",0.0050948925754593
"2293",0.0262760445582708
"2294",0.113658838081982
"2295",-0.0151467946259711
"2296",-0.0524660837784007
"2297",-0.019929627580201
"2298",-0.0536783363122243
"2299",-0.0350501321970402
"2300",0.043427661691435
"2301",-0.0650204261520802
"2302",0.0600328653893976
"2303",0.0161430762483755
"2304",0.0629302903597883
"2305",0.0159116066141743
"2306",-0.0507183411297002
"2307",0.0191555358558533
"2308",-0.0105773203249871
"2309",0.114792622774651
"2310",0.022739349940449
"2311",-0.0625366674272483
"2312",0.0143491323539011
"2313",0.037061843706515
"2314",-0.00923113402376504
"2315",-0.0510327927725776
"2316",-0.0859205350755418
"2317",-0.0496569574394088
"2318",-0.112010324844021
"2319",0.0769153449690158
"2320",0.125713736555793
"2321",0.0071514853111161
"2322",-0.0594401024300112
"2323",-0.0537361918412366
"2324",0.0579726574817311
"2325",0.0740886371567619
"2326",-0.0689557302151189
"2327",-0.0817883336440559
"2328",0.0528110306828886
"2329",0.0306407059754941
"2330",-0.0488557052766435
"2331",-0.0188404653336428
"2332",0.0276383203533945
"2333",0.0493095955320507
"2334",0.0632274093470941
"2335",0.0329899160102631
"2336",-0.0148419368894777
"2337",0.0598481009345169
"2338",-0.0365041923074068
"2339",-0.00339772407009384
"2340",0.122660660106414
"2341",0.078002660973056
"2342",-0.0134735268292892
"2343",-0.0949097684718835
"2344",0.0499711235980392
"2345",0.0577674648566325
"2346",0.0806468145192402
"2347",0.0430045459613479
"2348",0.15440400633283
"2349",-0.0953426087225883
"2350",-0.102065262822073
"2351",0.0165543961294037
"2352",-0.0427315210090634
"2353",0.0491003192804034
"2354",-0.0705619048526189
"2355",0.0542732602419964
"2356",-0.019077232370645
"2357",0.000177444993728848
"2358",-0.0108026972516499
"2359",0.0955467460084372
"2360",0.127833450933555
"2361",0.0128880758861728
"2362",-0.0901422391008775
"2363",0.015336420740507
"2364",0.0304353205635562
"2365",0.0433213315294023
"2366",-0.0563797850247501
"2367",-0.0680642861346288
"2368",-0.0615681134292399
"2369",-0.0396921865075441
"2370",-0.0310943277791148
"2371",-0.0151615752736612
"2372",0.0496485721679079
"2373",0.0283053830381777
"2374",0.00289672229180878
"2375",-0.0581513101247234
"2376",-0.00127392729986548
"2377",-0.00862385856802044
"2378",-0.0394295929770467
"2379",-0.0100846017457782
"2380",-0.0632027461890664
"2381",-0.0589750622616069
"2382",0.0334318107543278
"2383",0.0124651977538469
"2384",-0.0256852499354093
"2385",0.00478856300980483
"2386",-0.0310174782057053
"2387",-0.0017837214235575
"2388",-0.0347747965826502
"2389",-0.0205587040210888
"2390",-0.0486107969750237
"2391",-0.0261450693439528
"2392",-0.00840764662985307
"2393",0.00194717267556043
"2394",-0.0190078422374544
"2395",0.056054252709924
"2396",0.0232703686854567
"2397",0.0114498262264354
"2398",-0.0248776251680686
"2399",-0.0762001862819005
"2400",-0.0494110974051192
"2401",-0.0280575261673263
"2402",-0.00148434194764774
"2403",0.0557485758380873
"2404",-0.00339304632096819
"2405",-0.0862551916970224
"2406",0.0342785173193586
"2407",-0.011901594206031
"2408",-0.00968486876104953
"2409",-0.00604283367114502
"2410",-0.0413873664807575
"2411",-0.00677242976946636
"2412",0.00706837284025482
"2413",-0.00861552423424336
"2414",-0.042196536285208
"2415",-0.0137541963305464
"2416",0.0403611294270043
"2417",-0.0233243225253122
"2418",0.00793783183211674
"2419",-0.00526418133138555
"2420",0.057980288316779
"2421",0.0066137065346512
"2422",-0.00444070058309036
"2423",-0.0263544725312712
"2424",-0.00640412910262265
"2425",-0.0748468682293693
"2426",0.0017563017621786
"2427",-0.0206277707190462
"2428",0.0105017015309985
"2429",-0.00260214156031091
"2430",-0.0376754550384831
"2431",-0.0487289995157851
"2432",-0.0119758344089062
"2433",-0.00922219337524495
"2434",-0.0395949305943554
"2435",-0.0403912198414798
"2436",-0.00047135297047287
"2437",-0.0028302381774491
"2438",-0.0127592683483504
"2439",-0.0285245791606897
"2440",-0.0430622322189568
"2441",-0.0169773920977952
"2442",0.00747262838713358
"2443",0.0397175334846782
"2444",-0.0454052667513896
"2445",0.0280913978695612
"2446",0.123320445508984
"2447",0.0752180321349327
"2448",-0.0413057421873337
"2449",-0.049492023642778
"2450",-0.0125372241410809
"2451",0.00463585950569748
"2452",-0.016025564481532
"2453",-0.00832964378409258
"2454",0.00966125048593275
"2455",0.0890868943684828
"2456",-0.0153652867023737
"2457",0.0231580841920495
"2458",0.0203787456737715
"2459",0.0358829400108301
"2460",0.0444898283470504
"2461",0.038262622869991
"2462",0.00734512198245053
"2463",-0.0967243638090424
"2464",0.0382171998387363
"2465",0.0365928139604633
"2466",0.0394915850128479
"2467",-8.26105967238963e-05
"2468",-0.0172517765273804
"2469",0.0771920217160352
"2470",0.076348010678264
"2471",0.0614421223439136
"2472",0.0939012125907292
"2473",0.174694659576485
"2474",-0.0403537994856281
"2475",-0.0113045003353361
"2476",0.0506723187828757
"2477",0.0539639933531345
"2478",-0.10861698675393
"2479",-0.0452176944576549
"2480",0.00903737542738446
"2481",-0.0153006861310353
"2482",0.0916521755409113
"2483",0.0944208625700473
"2484",-0.0453048820357235
"2485",-0.034188813255447
"2486",-0.0763474095905735
"2487",0.0114630847076579
"2488",-0.0159388167730403
"2489",-0.0141359997669843
"2490",0.031338661278606
"2491",0.0223864544419502
"2492",0.0379461963764973
"2493",0.0716085521434872
"2494",0.0714660071312052
"2495",0.0466764105930765
"2496",-0.0553704446594304
"2497",-0.0243174316671644
"2498",-0.0439372004430364
"2499",-0.0175228996415986
"2500",0.0953280768803814
"2501",-0.00796338156386296
"2502",0.0473457560911489
"2503",-0.0470179814691046
"2504",0.0325147008449881
"2505",0.0357575352036311
"2506",0.00859716487802123
"2507",0.0852469422592463
"2508",-0.049225240912753
"2509",0.0118799427867478
"2510",-0.0986435888912084
"2511",-0.0150634220524127
"2512",0.00269391244767104
"2513",-0.124831710331008
"2514",0.0174815460628827
"2515",0.0496493866813038
"2516",-0.0441405712563721
"2517",0.0418588330853422
"2518",0.0725822302506633
"2519",0.0618617729416382
"2520",0.00332089462574107
"2521",0.166726055138579
"2522",-0.0207146238617971
"2523",-0.0582807747462153
"2524",0.0392532349000966
"2525",-0.00804300453027677
"2526",-0.0519060977478985
"2527",0.00313418903908712
"2528",0.111096656486821
"2529",-0.0918500108389753
"2530",0.0037986586465973
"2531",0.0615829763140943
"2532",0.0562660504778563
"2533",-0.0430677951097614
"2534",-0.0433960128297115
"2535",-0.0454990921551648
"2536",-0.0603148407193383
"2537",0.011187008408859
"2538",-0.0178140434075382
"2539",-0.0711979225730116
"2540",-0.0254930895281095
"2541",-0.0137088765113117
"2542",-0.0852560881026804
"2543",-0.00495608800871052
"2544",0.0145999830065344
"2545",-0.00729843576085972
"2546",-0.00404960821391949
"2547",-0.0066778840857146
"2548",-0.0296510788873497
"2549",-0.0268007896396324
"2550",0.00173761592386385
"2551",0.0053152910483156
"2552",-0.0121960325846411
"2553",-0.0196758109154004
"2554",-0.0177064656391714
"2555",0.0177281368796405
"2556",-0.00540145787872602
"2557",-0.0284030111310829
"2558",-0.00193531497153215
"2559",-0.0646335183999726
"2560",0.0686980662257645
"2561",0.118065110011987
"2562",0.071152733896217
"2563",0.0659146117834312
"2564",0.0445942580302268
"2565",-0.0435402216540324
"2566",0.0431853639691036
"2567",0.0829532310662249
"2568",0.0184585897810867
"2569",-0.00552500920746273
"2570",-0.00187819792804928
"2571",-0.0394223013940581
"2572",-0.0744048837147372
"2573",-0.0094362045489926
"2574",0.0464379378946197
"2575",0.177017724334514
"2576",-0.0501871049687311
"2577",0.0784340762735373
"2578",-0.01058402913238
"2579",0.0562983255916177
"2580",0.0169428176951304
"2581",0.0543101820179218
"2582",0.0536522860515269
"2583",0.0534026335598509
"2584",-0.0488069304314397
"2585",-0.044075376244847
"2586",-0.0753712635890612
"2587",0.039526087549857
"2588",0.0262855159232638
"2589",-0.00902983080170371
"2590",0.0888850301285912
"2591",0.131063447306656
"2592",0.0236006507833456
"2593",-0.104040288762465
"2594",0.0470156546678883
"2595",0.0198130699847652
"2596",-0.0682111676616696
"2597",-0.0422433790093547
"2598",-0.0957492422443887
"2599",-0.0169356364154251
"2600",-0.0404155894568598
"2601",-0.074917591620258
"2602",-0.0234537847063872
"2603",0.0329535293295958
"2604",0.103299193413181
"2605",0.0338638889308624
"2606",-0.0236003169227944
"2607",-0.0526364925784769
"2608",-0.0879907531381902
"2609",0.0351385914695402
"2610",-0.0522136783431124
"2611",-0.0131446120225068
"2612",0.0527170282353346
"2613",-0.0676207565299816
"2614",0.0243126935129339
"2615",-0.0168853933214556
"2616",-0.00891663378380261
"2617",-0.0191945179327153
"2618",-0.0264865323755379
"2619",0.0203090629038652
"2620",-0.0227740365550314
"2621",-0.0865516105525274
"2622",-0.0433266846639987
"2623",-0.031681081031698
"2624",-0.0401734318945382
"2625",0.00874189678585217
"2626",0.0253505247309326
"2627",-0.0712126062428695
"2628",-0.0183630661603016
"2629",0.0584313667893875
"2630",0.0336106980323236
"2631",0.00223643840693748
"2632",-0.0454018610689517
"2633",-0.0203215567890646
"2634",-0.0972207497951331
"2635",0.0124685217743882
"2636",-0.0451829651589651
"2637",-0.0048877757927213
"2638",0.0280215409446701
"2639",-0.000252209841386456
"2640",0.032736398533262
"2641",0.0799323234496604
"2642",0.00597015929266308
"2643",0.0237192675600721
"2644",-0.0269428870682254
"2645",-0.0306823198203162
"2646",-0.120687184587894
"2647",0.00112745615900648
"2648",0.0198492737760865
"2649",0.022763630639224
"2650",-0.0130916439544048
"2651",-0.0464916906362443
"2652",-0.0621823940718674
"2653",-0.0369382876435335
"2654",-0.0101723535106882
"2655",0.047694807924638
"2656",0.0774843209859778
"2657",0.0556055724640727
"2658",0.0519159975651063
"2659",0.0516489244988806
"2660",-0.0624528170177985
"2661",-0.0491153319313345
"2662",0.0691480517612949
"2663",-6.139222371449e-05
"2664",0.0474994434424067
"2665",-0.0331849905950665
"2666",-0.00930059287882633
"2667",0.0595089730791723
"2668",0.0757876376796034
"2669",-0.0262825644466678
"2670",-0.0377735824713299
"2671",-0.0495395346709692
"2672",0.0191232676889025
"2673",-0.0473528118532613
"2674",-0.0614684341733501
"2675",-0.0419123127875767
"2676",-0.0278374052792707
"2677",0.080678512986076
"2678",-0.0296690443530019
"2679",0.0553533728417563
"2680",-0.0150007120155197
"2681",-0.0570479840667321
"2682",-0.0198163928326611
"2683",-0.00693587364215068
"2684",0.0142514244960693
"2685",0.0292453632924651
"2686",0.106993458441507
"2687",-0.0146390442784635
"2688",0.0713411792195168
"2689",-0.0622567140281694
"2690",-0.014771657727086
"2691",-0.123463750976756
"2692",0.012363536437441
"2693",0.0597135110683998
"2694",0.0550474008119257
"2695",0.11357496706194
"2696",0.0134559855998016
"2697",0.0534521685418354
"2698",0.0414272931165888
"2699",0.103586958613309
"2700",0.116244737050253
"2701",0.0724135956665746
"2702",0.310910928310042
"2703",0.0244170505600622
"2704",0.0920007513770152
"2705",0.128182735895849
"2706",0.036490311316821
"2707",-0.0792890605425537
"2708",-0.0436330426290685
"2709",-0.0115757729076391
"2710",-0.0297459367247754
"2711",-0.0613185735408371
"2712",0.003273430442224
"2713",-0.0342490771861653
"2714",0.000350778941311964
"2715",0.0209423509006093
"2716",0.0509454239019581
"2717",0.0676498966160167
"2718",0.0169170605488511
"2719",-0.0802968176933168
"2720",-0.0114719397887004
"2721",0.111514289988086
"2722",0.0296770515257791
"2723",-0.0513250557571639
"2724",0.0641397735230138
"2725",0.0157442548854504
"2726",-0.0102129138368088
"2727",-0.0492672430470439
"2728",-0.0131208059987602
"2729",-0.0352117537625271
"2730",-0.056363946588058
"2731",-0.0503572650249038
"2732",0.090860220752992
"2733",0.0715008740258523
"2734",0.0253635485205809
"2735",-0.0220067657274414
"2736",-0.0471898829516608
"2737",-0.0137156513012665
"2738",-0.0608877955826853
"2739",-0.003289503698422
"2740",-0.023099138764203
"2741",-0.049868979929873
"2742",0.0523506489877266
"2743",-0.0967017228289944
"2744",-0.0182585665574076
"2745",-0.0507077503171494
"2746",-0.0375713553620298
"2747",-0.0420032465616925
"2748",-0.0327043452645646
"2749",-0.0143817252549326
"2750",-0.0523138472302268
"2751",0.00282652099503654
"2752",-0.000744161049281079
"2753",0.0693109746523424
"2754",-0.0167394311733676
"2755",-0.0564375106668673
"2756",0.0632188677831373
"2757",-0.0588972543932591
"2758",-0.0573631176904742
"2759",0.0108547849170856
"2760",-0.0150951118786539
"2761",0.0787855196611792
"2762",0.0015579684854119
"2763",-0.0130801201423477
"2764",0.0394338630586567
"2765",-0.0416802080810451
"2766",-0.0218720831752868
"2767",-0.0480432076026939
"2768",-0.0455112806772261
"2769",0.0300093898580397
"2770",-0.0515294371353567
"2771",-0.009478898665888
"2772",-0.0238414961179311
"2773",-0.0430688365446317
"2774",-0.0252739949067587
"2775",0.0919576831947444
"2776",-0.0328636799369978
"2777",-0.0674268244048277
"2778",-0.0612725685391353
"2779",0.047519396863935
"2780",-0.00454892473359861
"2781",0.00961437038856069
"2782",0.00929368138340413
"2783",0.0109021322580601
"2784",0.043921991148385
"2785",-0.0278667901671383
"2786",0.0290805800597914
"2787",-0.0466213649011896
"2788",0.0027971365387853
"2789",0.0445794809189606
"2790",-0.0672095378400165
"2791",-0.0473149532239799
"2792",-0.0228085048697985
"2793",-0.00648641919703398
"2794",0.133144448446078
"2795",-0.0208048448066192
"2796",-0.0928987678573961
"2797",-0.018639841296123
"2798",0.151803486255729
"2799",0.0535251283281274
"2800",0.0475494590709573
"2801",-0.0168594971766086
"2802",-0.0701336182634997
"2803",-0.0773035069140248
"2804",-0.0282638388292185
"2805",-0.0506520546225064
"2806",0.0243443186951201
"2807",0.0242614031327709
"2808",0.0905290530319741
"2809",-0.0540406285149186
"2810",0.0435005426520261
"2811",-0.0308627603534909
"2812",-0.0494517116754107
"2813",-0.0199051094078728
"2814",-0.018286324018452
"2815",-0.00426329230085588
"2816",-0.0840924854802523
"2817",0.00309403398837176
"2818",-0.0192445644958662
"2819",-0.0286836929686728
"2820",-0.00815747018607347
"2821",-0.0483345573788616
"2822",0.0116821993547166
"2823",-0.0187596040302003
"2824",-0.0162896174879803
"2825",-0.0232548781099966
"2826",-0.0530466234741295
"2827",0.00790937282895274
"2828",-0.0494646264086094
"2829",-0.00163009822200048
"2830",-0.0267950815640921
"2831",-0.0345236678920745
"2832",0.0229826391014124
"2833",-0.0227642864054907
"2834",-0.0341207638124796
"2835",-0.0315694720731955
"2836",0.0580079178497468
"2837",0.0276807371171039
"2838",0.058151985081853
"2839",-0.00684128436227661
"2840",-0.0307046604534762
"2841",0.0185570827602652
"2842",-0.00524044058271962
"2843",-0.0693839138519678
"2844",0.0920884173522284
"2845",-0.0296101628312727
"2846",0.0169598452098115
"2847",-0.0875023380992941
"2848",-0.00298295658005009
"2849",0.0368113177883292
"2850",-0.0491728643651151
"2851",0.0649832422162442
"2852",0.0354445079176365
"2853",0.0344294320547018
"2854",0.0205442176764011
"2855",0.0650548611303856
"2856",0.102942451907484
"2857",-0.0597975985796889
"2858",-0.0877818839592952
"2859",-0.0167156247796571
"2860",-0.00264174669523641
"2861",0.106963073445417
"2862",-0.00428778986056267
"2863",-0.06578249635897
"2864",0.0445462227860721
"2865",0.0464630233708706
"2866",-0.0643920126613782
"2867",-0.0777747899101529
"2868",-0.0289554368367096
"2869",-0.0512832774013432
"2870",-0.0634685899861387
"2871",0.0591439356310812
"2872",0.0437392592896423
"2873",-0.0155347906850975
"2874",-0.0736824366251064
"2875",0.017100571155405
"2876",0.0681140752228531
"2877",0.0167315164080337
"2878",0.0180990260283791
"2879",-0.0239138170635028
"2880",0.154026511066752
"2881",0.0584162568685135
"2882",-0.0272678793653
"2883",0.0731458815046438
"2884",-0.00362949982896649
"2885",0.019451074685343
"2886",0.0423396328268109
"2887",0.00516757695259799
"2888",0.0460135574911271
"2889",0.0550716972150937
"2890",-0.0292704418493456
"2891",-0.011372254842221
"2892",0.0754794493974814
"2893",0.0751502517717791
"2894",0.0194942681077405
"2895",0.00973084063627692
"2896",0.0453621015460351
"2897",0.0410660260679522
"2898",-0.0564100976847231
"2899",-0.0355260579152724
"2900",0.060748198853392
"2901",0.0817919377199996
"2902",0.0432308584878761
"2903",-0.0580900447588863
"2904",0.0404899461303204
"2905",0.0814176028887323
"2906",0.148555848204026
"2907",0.0421157745023027
"2908",0.00621057616441072
"2909",0.0826072524985965
"2910",0.079865745407118
"2911",0.00508139616206886
"2912",0.013299361640439
"2913",0.10261452620527
"2914",0.131164900655581
"2915",0.122563121395739
"2916",-0.0629117309120429
"2917",0.00059489711701103
"2918",-0.0843066754004298
"2919",-0.131356781718727
"2920",-0.00825669706293754
"2921",-0.00422557876224032
"2922",0.140644795962358
"2923",0.145451542794249
"2924",0.137399859921775
"2925",-0.013851979180083
"2926",-0.0567719281932919
"2927",-0.0592330425839663
"2928",-0.0327698294555545
"2929",0.0433475873675419
"2930",-0.0211939454384934
"2931",-0.0989995071136487
"2932",-0.114033657937461
"2933",-0.0528295905286474
"2934",-0.0305793928519386
"2935",0.0163676368731841
"2936",-0.0512935815641659
"2937",-0.0326360754692409
"2938",0.0405927382346855
"2939",0.022181247887863
"2940",0.012238241900664
"2941",0.105764289782058
"2942",0.0378258825714441
"2943",-0.0109032496309866
"2944",0.210366030788068
"2945",-0.00886399355911111
"2946",0.0592179808025267
"2947",-0.038516119351202
"2948",0.010425659469866
"2949",-0.0273456776861134
"2950",-0.00578936572623577
"2951",0.0777648293978663
"2952",-0.0228866461835388
"2953",0.0312941707172329
"2954",0.047706540386922
"2955",0.00689154060980458
"2956",0.0928483780020849
"2957",-0.0107575541392219
"2958",0.030958828860039
"2959",0.0386100316291114
"2960",-0.0615174086244056
"2961",-0.0782759042662789
"2962",0.0515021723953749
"2963",0.0809496785278136
"2964",-0.126578048937024
"2965",0.0579294751120932
"2966",0.0237035972766245
"2967",0.0670469150658566
"2968",0.100049541842684
"2969",-0.00350323901124086
"2970",0.0430658540454871
"2971",-0.093178140379697
"2972",-0.0597487460848465
"2973",-0.00331886417508461
"2974",-0.0606065092735772
"2975",0.0423053800181006
"2976",-0.0481919891579581
"2977",-0.0258286938700175
"2978",-0.0209362523782341
"2979",0.0214519872259385
"2980",-0.024141616894363
"2981",0.0197069977922278
"2982",-0.122681231122055
"2983",0.00717778904555425
"2984",0.0297465128180059
"2985",-0.0302348857534669
"2986",-0.0102173017556594
"2987",-0.0662754960695528
"2988",0.032167435960852
"2989",0.013415564501471
"2990",-0.0143997550939199
"2991",0.018793510407715
"2992",-0.0630330158680294
"2993",0.0480959606449862
"2994",-0.0169455569310699
"2995",0.0187887273209717
"2996",-0.0821550961979651
"2997",-0.0913761672287333
"2998",0.00873142747423344
"2999",-0.0189531708686533
"3000",-0.0902715713987028
"3001",-0.0893242729430395
"3002",-0.0616275066308591
"3003",0.00757440851648168
"3004",0.061546935409747
"3005",0.0524360115491642
"3006",0.0193387028922367
"3007",0.00489051028165504
"3008",0.0339752409860797
"3009",0.0294832518997392
"3010",0.0501888683370073
"3011",-0.0251017956098635
"3012",0.0647435315444126
"3013",-0.0503495370908973
"3014",-0.0398684402259518
"3015",-0.0263850440274106
"3016",0.0229701503126145
"3017",-0.0694591039880473
"3018",-0.000668178320487548
"3019",0.0528301293826714
"3020",0.0745524457766101
"3021",-0.103005970714389
"3022",-0.0361673513585
"3023",-0.00249116856576719
"3024",0.0264171136895785
"3025",0.0793756556325497
"3026",0.0213649216133158
"3027",-0.0223415603857889
"3028",-0.119269430228237
"3029",-0.0551904886124433
"3030",-0.0132454607370768
"3031",-0.00444336437805617
"3032",0.00733601667398705
"3033",-0.0551039768196972
"3034",-0.0135880981433774
"3035",0.0126473813580414
"3036",-0.0166577242989957
"3037",0.0301583952221888
"3038",-0.0169469484881551
"3039",0.0226164739383857
"3040",0.0737967478542349
"3041",0.0679133535677234
"3042",-0.0298449493102973
"3043",0.137413463384316
"3044",0.132064389001071
"3045",-0.0364096816205507
"3046",-0.0087028760364168
"3047",0.0101391422020236
"3048",0.0048131219090867
"3049",0.00318977343737784
"3050",0.0613064180478442
"3051",0.0283825184058438
"3052",0.0260693480966814
"3053",0.0354677477652094
"3054",0.0173848762793053
"3055",0.00535512083429505
"3056",0.0296811811396624
"3057",-0.00375366059767189
"3058",-0.0245436351658445
"3059",-0.0467268805693171
"3060",-0.00147768326904922
"3061",-0.00589380825327291
"3062",-0.0302878710707268
"3063",0.0492281770941814
"3064",0.00284170458030134
"3065",0.0113700931971386
"3066",-0.0390292404618485
"3067",-0.0354554544594041
"3068",0.0176535837415258
"3069",0.0465479351044786
"3070",-0.0348090964538691
"3071",0.0287364697529966
"3072",-0.002212088683888
"3073",0.0721914995671493
"3074",0.0285964811646705
"3075",0.0124740635017383
"3076",-0.0423465663595686
"3077",-0.0279698448729923
"3078",0.0193314331551044
"3079",-0.0382717082464177
"3080",0.029117107869525
"3081",-0.0298768953066078
"3082",-0.0644690511534199
"3083",0.0421277879334803
"3084",-0.0510541880891068
"3085",-0.0295091351016559
"3086",-0.0206863721996967
"3087",-0.0172724017630898
"3088",0.0404201069451428
"3089",-0.0222545525207069
"3090",-0.016575282720097
"3091",0.000927615491623192
"3092",0.0296659035008822
"3093",-0.0180746522824539
"3094",-0.0502000782583814
"3095",-0.0135641553972092
"3096",-0.0655218708940984
"3097",-0.0661730283415953
"3098",-0.0675141578086631
"3099",-0.0645471443625985
"3100",-0.0307162420524143
"3101",-0.0685039049563077
"3102",-0.0085153153254064
"3103",-0.0760774939279517
"3104",-0.0249279905560945
"3105",-0.0444741060942466
"3106",-0.00112476050932464
"3107",-0.01234472906709
"3108",-0.0172482127959529
"3109",0.00785595814894662
"3110",0.0104681208287724
"3111",-0.0495730215040729
"3112",0.00730547164075657
"3113",-0.0229672799752138
"3114",-0.001980782547979
"3115",0.0036629545835489
"3116",-0.0807802585327464
"3117",-0.0326005588397079
"3118",0.000543627304755219
"3119",-0.00629943882102381
"3120",-0.0482262055079048
"3121",-0.0631873690265129
"3122",0.0832810486464171
"3123",0.0439914717330239
"3124",0.00485057163720547
"3125",-0.0677345983512306
"3126",-0.0480023095388367
"3127",0.0229520637881454
"3128",-0.00208520888374703
"3129",0.0145939850496617
"3130",-0.048979737494405
"3131",0.0542823125077406
"3132",0.00544661275884579
"3133",-0.00951538012994927
"3134",0.00704024972610577
"3135",0.0194468084281879
"3136",0.0447585585451943
"3137",-0.05965326765008
"3138",-0.03177835110229
"3139",-0.00161726925616675
"3140",0.00640534850482599
"3141",-0.0238096200240779
"3142",-0.0185196443733445
"3143",-0.0213099382553167
"3144",-0.00796379014992303
"3145",-0.0413737742598515
"3146",0.057804513848699
"3147",0.0145421417016675
"3148",0.00628613682504255
"3149",-0.0684861672740113
"3150",-0.0289254991013074
"3151",0.00484030935492565
"3152",-0.00904440782718722
"3153",-0.0290661242902119
"3154",0.00728822188076351
"3155",0.02948626506503
"3156",-0.0262036519865907
"3157",-0.035568011265351
"3158",0.0014037390799969
"3159",-0.0440471632250773
"3160",0.0440644878177659
"3161",0.00104438184077842
"3162",0.00964658367833274
"3163",0.0235534065348542
"3164",-0.0518133809051489
"3165",0.0228833077358848
"3166",-0.030700517767726
"3167",-0.0365996980813764
"3168",-0.015105853305566
"3169",-0.0567611185755843
"3170",0.0143846898230534
"3171",0.0107149759122421
"3172",0.00694879182798233
"3173",0.0317360416601879
"3174",0.0678035514319931
"3175",0.0414646230829032
"3176",0.0797130298507534
"3177",-0.0278938598281529
"3178",-0.0552044382902317
"3179",-0.0428667627426656
"3180",-0.00422313501813406
"3181",-0.101807669696462
"3182",0.0177878656767452
"3183",-0.0231926075049058
"3184",-0.0218327747358567
"3185",-0.0163660036125728
"3186",-0.0281740323335886
"3187",-0.0152244224421899
"3188",-0.00975094510351385
"3189",0.0300266461786755
"3190",0.0527416830351856
"3191",0.00867608554060371
"3192",-0.0140182276379551
"3193",-0.0365347512430324
"3194",-0.00162988311827694
"3195",0.0160692502748257
"3196",0.0226347666454024
"3197",-0.0337908865332569
"3198",-0.0364912640895587
"3199",-0.00686698078572259
"3200",0.0246834694491227
"3201",0.0612970819831735
"3202",-0.0250433211185642
"3203",-0.0318029160953925
"3204",0.0236389773898147
"3205",-0.0646577491069294
"3206",-0.00887097592988226
"3207",-0.0409354659733415
"3208",-0.0163566934661035
